,CODIGO_CLIENTE,UF,ULTIMO_SALARIO,MEDIA_SALARIO_ZIP,TEMPO_ULTIMO_EMPREGO_MESES,RECOMENDADO,VLR_RECOM
6103,4023,RJ,1800.0,9800.0,8,NÃO,8000.0
6104,4024,RJ,4800.0,9800.0,9,NÃO,5000.0
6105,4026,RJ,3900.0,9800.0,22,SIM,5900.0
6106,4029,RJ,1800.0,9800.0,8,NÃO,8000.0
6107,4031,RJ,2200.0,9800.0,18,SIM,7600.0
6108,4033,RJ,11500.0,9800.0,30,NÃO,-1700.0
6109,4034,RJ,3100.0,9800.0,14,SIM,6700.0
6110,4036,RJ,22000.0,9800.0,25,NÃO,-12200.0
6111,4037,RJ,4500.0,9800.0,48,SIM,5300.0
6112,4039,RJ,15000.0,9800.0,15,NÃO,-5200.0
6113,4041,RJ,9000.0,9800.0,12,NÃO,800.0
6114,4042,RJ,17500.0,9800.0,75,NÃO,-7700.0
6115,4044,RJ,5300.0,9800.0,93,SIM,4500.0
6116,4046,RJ,1800.0,9800.0,8,NÃO,8000.0
6117,4047,RJ,4800.0,9800.0,9,NÃO,5000.0
6118,4050,RJ,11500.0,9800.0,30,NÃO,-1700.0
6119,4051,RJ,3100.0,9800.0,14,SIM,6700.0
6120,4053,RJ,4800.0,9800.0,9,NÃO,5000.0
6121,4055,RJ,3900.0,9800.0,22,SIM,5900.0
6122,4056,RJ,11500.0,9800.0,30,NÃO,-1700.0
6123,4058,RJ,6800.0,9800.0,19,SIM,3000.0
6124,4060,RJ,4500.0,9800.0,48,SIM,5300.0
6125,4061,RJ,9800.0,9800.0,120,NÃO,0.0
6126,4064,RJ,9000.0,9800.0,12,NÃO,800.0
6127,4065,RJ,17500.0,9800.0,75,NÃO,-7700.0
6128,4068,RJ,18300.0,9800.0,150,NÃO,-8500.0
6129,4069,RJ,1800.0,9800.0,8,NÃO,8000.0
6130,4072,RJ,3900.0,9800.0,22,SIM,5900.0
6131,4073,RJ,11500.0,9800.0,30,NÃO,-1700.0
6132,4079,RJ,11500.0,9800.0,30,NÃO,-1700.0
6133,4084,RJ,9800.0,9800.0,120,NÃO,0.0
6134,4089,RJ,13000.0,9800.0,90,NÃO,-3200.0
6135,4091,RJ,18300.0,9800.0,150,NÃO,-8500.0
6136,4096,RJ,11500.0,9800.0,30,NÃO,-1700.0
6137,4101,RJ,9800.0,9800.0,120,NÃO,0.0
6138,4106,RJ,13000.0,9800.0,90,NÃO,-3200.0
6139,4108,RJ,18300.0,9800.0,150,NÃO,-8500.0
6140,4113,RJ,11500.0,9800.0,30,NÃO,-1700.0
6141,4118,RJ,9800.0,9800.0,120,NÃO,0.0
6142,4123,RJ,13000.0,9800.0,90,NÃO,-3200.0
6143,4125,RJ,18300.0,9800.0,150,NÃO,-8500.0
6144,4130,RJ,11500.0,9800.0,30,NÃO,-1700.0
6145,4135,RJ,9800.0,9800.0,120,NÃO,0.0
6146,4140,RJ,13000.0,9800.0,90,NÃO,-3200.0
6147,4142,RJ,18300.0,9800.0,150,NÃO,-8500.0
6148,4147,RJ,11500.0,9800.0,30,NÃO,-1700.0
6149,4152,RJ,9800.0,9800.0,120,NÃO,0.0
6150,4157,RJ,13000.0,9800.0,90,NÃO,-3200.0
6151,4159,RJ,18300.0,9800.0,150,NÃO,-8500.0
6152,4164,RJ,11500.0,9800.0,30,NÃO,-1700.0
6153,4169,RJ,9800.0,9800.0,120,NÃO,0.0
6154,4174,RJ,13000.0,9800.0,90,NÃO,-3200.0
6155,4176,RJ,18300.0,9800.0,150,NÃO,-8500.0
6156,4181,RJ,11500.0,9800.0,30,NÃO,-1700.0
6157,4186,RJ,9800.0,9800.0,120,NÃO,0.0
6158,4191,RJ,13000.0,9800.0,90,NÃO,-3200.0
6159,4193,RJ,18300.0,9800.0,150,NÃO,-8500.0
6160,4198,RJ,11500.0,9800.0,30,NÃO,-1700.0
6161,4203,RJ,9800.0,9800.0,120,NÃO,0.0
6162,4208,RJ,13000.0,9800.0,90,NÃO,-3200.0
6163,4210,RJ,18300.0,9800.0,150,NÃO,-8500.0
6164,4215,RJ,11500.0,9800.0,30,NÃO,-1700.0
6165,4220,RJ,9800.0,9800.0,120,NÃO,0.0
6166,4225,RJ,13000.0,9800.0,90,NÃO,-3200.0
6167,4227,RJ,18300.0,9800.0,150,NÃO,-8500.0
6168,4232,RJ,11500.0,9800.0,30,NÃO,-1700.0
6169,4237,RJ,2200.0,9800.0,18,SIM,7600.0
6170,4242,RJ,22000.0,9800.0,25,NÃO,-12200.0
6171,4244,RJ,9800.0,9800.0,120,NÃO,0.0
6172,4249,RJ,13000.0,9800.0,90,NÃO,-3200.0
6173,4254,RJ,2200.0,9800.0,18,SIM,7600.0
6174,4259,RJ,1800.0,9800.0,8,NÃO,8000.0
6175,4261,RJ,2200.0,9800.0,18,SIM,7600.0
6176,4266,RJ,22000.0,9800.0,25,NÃO,-12200.0
6177,4271,RJ,9000.0,9800.0,12,NÃO,800.0
6178,4276,RJ,1800.0,9800.0,8,NÃO,8000.0
6179,4278,RJ,2200.0,9800.0,18,SIM,7600.0
6180,4283,RJ,1800.0,9800.0,8,NÃO,8000.0
6181,4288,RJ,3100.0,9800.0,14,SIM,6700.0
6182,4293,RJ,15000.0,9800.0,15,NÃO,-5200.0
6183,4295,RJ,9000.0,9800.0,12,NÃO,800.0
6184,4300,RJ,1800.0,9800.0,8,NÃO,8000.0
6185,4305,RJ,3100.0,9800.0,14,SIM,6700.0
6186,4310,RJ,3900.0,9800.0,22,SIM,5900.0
6187,4312,RJ,3100.0,9800.0,14,SIM,6700.0
6188,4317,RJ,15000.0,9800.0,15,NÃO,-5200.0
6189,4322,RJ,5300.0,9800.0,93,SIM,4500.0
6190,4327,RJ,3900.0,9800.0,22,SIM,5900.0
6191,4329,RJ,3100.0,9800.0,14,SIM,6700.0
6192,4330,RJ,6800.0,9800.0,19,SIM,3000.0
6193,4335,RJ,13000.0,9800.0,90,NÃO,-3200.0
6194,4340,RJ,2200.0,9800.0,18,SIM,7600.0
6195,4347,RJ,2200.0,9800.0,18,SIM,7600.0
6196,4352,RJ,22000.0,9800.0,25,NÃO,-12200.0
6197,4357,RJ,9000.0,9800.0,12,NÃO,800.0
6198,4364,RJ,6100.0,9800.0,80,SIM,3700.0
6199,4369,RJ,18300.0,9800.0,150,NÃO,-8500.0
6200,4374,RJ,11500.0,9800.0,30,NÃO,-1700.0
6201,4381,RJ,11500.0,9800.0,30,NÃO,-1700.0
6202,4386,RJ,9800.0,9800.0,120,NÃO,0.0
6203,4391,RJ,13000.0,9800.0,90,NÃO,-3200.0
6204,4398,RJ,17500.0,9800.0,75,NÃO,-7700.0
6205,4403,RJ,4800.0,9800.0,9,NÃO,5000.0
6206,4408,RJ,6800.0,9800.0,19,SIM,3000.0
6207,4413,RJ,11500.0,9800.0,30,NÃO,-1700.0
6208,4415,RJ,6800.0,9800.0,19,SIM,3000.0
6209,4420,RJ,6100.0,9800.0,80,SIM,3700.0
6210,4425,RJ,18300.0,9800.0,150,NÃO,-8500.0
6211,4430,RJ,3900.0,9800.0,22,SIM,5900.0
6212,4432,RJ,3100.0,9800.0,14,SIM,6700.0
6213,4437,RJ,15000.0,9800.0,15,NÃO,-5200.0
6214,4442,RJ,5300.0,9800.0,93,SIM,4500.0
6215,4447,RJ,3900.0,9800.0,22,SIM,5900.0
6216,4449,RJ,3100.0,9800.0,14,SIM,6700.0
6217,4454,RJ,11500.0,9800.0,30,NÃO,-1700.0
6218,4459,RJ,9800.0,9800.0,120,NÃO,0.0
6219,4464,RJ,13000.0,9800.0,90,NÃO,-3200.0
6220,4466,RJ,18300.0,9800.0,150,NÃO,-8500.0
6221,4471,RJ,11500.0,9800.0,30,NÃO,-1700.0
6222,4476,RJ,3900.0,9800.0,22,SIM,5900.0
6223,4481,RJ,4500.0,9800.0,48,SIM,5300.0
6224,4483,RJ,15000.0,9800.0,15,NÃO,-5200.0
6225,4488,RJ,5300.0,9800.0,93,SIM,4500.0
6226,4493,RJ,3900.0,9800.0,22,SIM,5900.0
6227,4498,RJ,2200.0,9800.0,18,SIM,7600.0
6228,4500,RJ,11500.0,9800.0,30,NÃO,-1700.0
6229,4505,RJ,9800.0,9800.0,120,NÃO,0.0
6230,4510,RJ,13000.0,9800.0,90,NÃO,-3200.0
6231,4515,RJ,2200.0,9800.0,18,SIM,7600.0
6232,4517,RJ,11500.0,9800.0,30,NÃO,-1700.0
6233,4522,RJ,3900.0,9800.0,22,SIM,5900.0
6234,4527,RJ,4500.0,9800.0,48,SIM,5300.0
6235,4532,RJ,17500.0,9800.0,75,NÃO,-7700.0
6236,4534,RJ,5300.0,9800.0,93,SIM,4500.0
6237,4539,RJ,3900.0,9800.0,22,SIM,5900.0
6238,4544,RJ,2200.0,9800.0,18,SIM,7600.0
6239,4549,RJ,22000.0,9800.0,25,NÃO,-12200.0
6240,4551,RJ,9800.0,9800.0,120,NÃO,0.0
6241,4556,RJ,13000.0,9800.0,90,NÃO,-3200.0
6242,4561,RJ,2200.0,9800.0,18,SIM,7600.0
6243,4566,RJ,4800.0,9800.0,9,NÃO,5000.0
6244,4568,RJ,3900.0,9800.0,22,SIM,5900.0
6245,4573,RJ,4500.0,9800.0,48,SIM,5300.0
6246,4578,RJ,17500.0,9800.0,75,NÃO,-7700.0
6247,4583,RJ,4800.0,9800.0,9,NÃO,5000.0
6248,4585,RJ,3900.0,9800.0,22,SIM,5900.0
6249,4586,RJ,11500.0,9800.0,30,NÃO,-1700.0
6250,4588,RJ,1800.0,9800.0,8,NÃO,8000.0
6251,4590,RJ,2200.0,9800.0,18,SIM,7600.0
6252,4591,RJ,3900.0,9800.0,22,SIM,5900.0
6253,4595,RJ,22000.0,9800.0,25,NÃO,-12200.0
6254,4596,RJ,4500.0,9800.0,48,SIM,5300.0
6255,4598,RJ,15000.0,9800.0,15,NÃO,-5200.0
6256,4600,RJ,9000.0,9800.0,12,NÃO,800.0
6257,4601,RJ,17500.0,9800.0,75,NÃO,-7700.0
6258,4603,RJ,5300.0,9800.0,93,SIM,4500.0
6259,4605,RJ,1800.0,9800.0,8,NÃO,8000.0
6260,4606,RJ,4800.0,9800.0,9,NÃO,5000.0
6261,4608,RJ,3900.0,9800.0,22,SIM,5900.0
6262,4611,RJ,1800.0,9800.0,8,NÃO,8000.0
6263,4613,RJ,2200.0,9800.0,18,SIM,7600.0
6264,4615,RJ,11500.0,9800.0,30,NÃO,-1700.0
6265,4616,RJ,3100.0,9800.0,14,SIM,6700.0
6266,4618,RJ,22000.0,9800.0,25,NÃO,-12200.0
6267,4619,RJ,4500.0,9800.0,48,SIM,5300.0
6268,4621,RJ,15000.0,9800.0,15,NÃO,-5200.0
6269,4623,RJ,9000.0,9800.0,12,NÃO,800.0
6270,4624,RJ,17500.0,9800.0,75,NÃO,-7700.0
6271,4626,RJ,5300.0,9800.0,93,SIM,4500.0
6272,4628,RJ,1800.0,9800.0,8,NÃO,8000.0
6273,4629,RJ,4800.0,9800.0,9,NÃO,5000.0
6274,4632,RJ,11500.0,9800.0,30,NÃO,-1700.0
6275,4633,RJ,3100.0,9800.0,14,SIM,6700.0
6276,4635,RJ,4800.0,9800.0,9,NÃO,5000.0
6277,4637,RJ,3900.0,9800.0,22,SIM,5900.0
6278,4638,RJ,11500.0,9800.0,30,NÃO,-1700.0
6279,4640,RJ,6800.0,9800.0,19,SIM,3000.0
6280,4642,RJ,4500.0,9800.0,48,SIM,5300.0
6281,4643,RJ,9800.0,9800.0,120,NÃO,0.0
6282,4646,RJ,9000.0,9800.0,12,NÃO,800.0
6283,4647,RJ,17500.0,9800.0,75,NÃO,-7700.0
6284,4650,RJ,18300.0,9800.0,150,NÃO,-8500.0
6285,4651,RJ,1800.0,9800.0,8,NÃO,8000.0
6286,4654,RJ,3900.0,9800.0,22,SIM,5900.0
6287,4655,RJ,11500.0,9800.0,30,NÃO,-1700.0
6288,4661,RJ,11500.0,9800.0,30,NÃO,-1700.0
6289,4666,RJ,9800.0,9800.0,120,NÃO,0.0
6290,4671,RJ,13000.0,9800.0,90,NÃO,-3200.0
6291,4673,RJ,18300.0,9800.0,150,NÃO,-8500.0
6292,4678,RJ,11500.0,9800.0,30,NÃO,-1700.0
6293,4683,RJ,9800.0,9800.0,120,NÃO,0.0
6294,4688,RJ,13000.0,9800.0,90,NÃO,-3200.0
6295,4690,RJ,18300.0,9800.0,150,NÃO,-8500.0
6296,4695,RJ,11500.0,9800.0,30,NÃO,-1700.0
6297,4700,RJ,9800.0,9800.0,120,NÃO,0.0
6298,4705,RJ,13000.0,9800.0,90,NÃO,-3200.0
6299,4707,RJ,18300.0,9800.0,150,NÃO,-8500.0
6300,4712,RJ,11500.0,9800.0,30,NÃO,-1700.0
6301,4717,RJ,9800.0,9800.0,120,NÃO,0.0
6302,4722,RJ,13000.0,9800.0,90,NÃO,-3200.0
6303,4724,RJ,18300.0,9800.0,150,NÃO,-8500.0
6304,4729,RJ,11500.0,9800.0,30,NÃO,-1700.0
6305,4734,RJ,9800.0,9800.0,120,NÃO,0.0
6306,4739,RJ,13000.0,9800.0,90,NÃO,-3200.0
6307,4741,RJ,18300.0,9800.0,150,NÃO,-8500.0
6308,4746,RJ,11500.0,9800.0,30,NÃO,-1700.0
6309,4751,RJ,9800.0,9800.0,120,NÃO,0.0
6310,4756,RJ,13000.0,9800.0,90,NÃO,-3200.0
6311,4758,RJ,18300.0,9800.0,150,NÃO,-8500.0
6312,4763,RJ,11500.0,9800.0,30,NÃO,-1700.0
6313,4768,RJ,9800.0,9800.0,120,NÃO,0.0
6314,4773,RJ,13000.0,9800.0,90,NÃO,-3200.0
6315,4775,RJ,18300.0,9800.0,150,NÃO,-8500.0
6316,4780,RJ,11500.0,9800.0,30,NÃO,-1700.0
6317,4785,RJ,9800.0,9800.0,120,NÃO,0.0
6318,4790,RJ,13000.0,9800.0,90,NÃO,-3200.0
6319,4792,RJ,18300.0,9800.0,150,NÃO,-8500.0
6320,4797,RJ,11500.0,9800.0,30,NÃO,-1700.0
6321,4802,RJ,9800.0,9800.0,120,NÃO,0.0
6322,4807,RJ,13000.0,9800.0,90,NÃO,-3200.0
6323,4809,RJ,18300.0,9800.0,150,NÃO,-8500.0
6324,4814,RJ,11500.0,9800.0,30,NÃO,-1700.0
6325,4819,RJ,2200.0,9800.0,18,SIM,7600.0
6326,4824,RJ,22000.0,9800.0,25,NÃO,-12200.0
6327,4826,RJ,9800.0,9800.0,120,NÃO,0.0
6328,4831,RJ,13000.0,9800.0,90,NÃO,-3200.0
6329,4836,RJ,2200.0,9800.0,18,SIM,7600.0
6330,4841,RJ,1800.0,9800.0,8,NÃO,8000.0
6331,4843,RJ,2200.0,9800.0,18,SIM,7600.0
6332,4848,RJ,22000.0,9800.0,25,NÃO,-12200.0
6333,4853,RJ,9000.0,9800.0,12,NÃO,800.0
6334,4858,RJ,1800.0,9800.0,8,NÃO,8000.0
6335,4860,RJ,2200.0,9800.0,18,SIM,7600.0
6336,4865,RJ,1800.0,9800.0,8,NÃO,8000.0
6337,4870,RJ,3100.0,9800.0,14,SIM,6700.0
6338,4875,RJ,15000.0,9800.0,15,NÃO,-5200.0
6339,4877,RJ,9000.0,9800.0,12,NÃO,800.0
6340,4882,RJ,1800.0,9800.0,8,NÃO,8000.0
6341,4887,RJ,3100.0,9800.0,14,SIM,6700.0
6342,4892,RJ,3900.0,9800.0,22,SIM,5900.0
6343,4894,RJ,3100.0,9800.0,14,SIM,6700.0
6344,4899,RJ,15000.0,9800.0,15,NÃO,-5200.0
6345,4904,RJ,5300.0,9800.0,93,SIM,4500.0
6346,4909,RJ,3900.0,9800.0,22,SIM,5900.0
6347,4911,RJ,3100.0,9800.0,14,SIM,6700.0
6348,4912,RJ,6800.0,9800.0,19,SIM,3000.0
6349,4917,RJ,13000.0,9800.0,90,NÃO,-3200.0
6350,4922,RJ,2200.0,9800.0,18,SIM,7600.0
6351,4929,RJ,2200.0,9800.0,18,SIM,7600.0
6352,4934,RJ,22000.0,9800.0,25,NÃO,-12200.0
6353,4939,RJ,9000.0,9800.0,12,NÃO,800.0
6354,4946,RJ,6100.0,9800.0,80,SIM,3700.0
6355,4951,RJ,18300.0,9800.0,150,NÃO,-8500.0
6356,4956,RJ,11500.0,9800.0,30,NÃO,-1700.0
6357,4963,RJ,11500.0,9800.0,30,NÃO,-1700.0
6358,4968,RJ,9800.0,9800.0,120,NÃO,0.0
6359,4973,RJ,13000.0,9800.0,90,NÃO,-3200.0
6360,4980,RJ,17500.0,9800.0,75,NÃO,-7700.0
6361,4985,RJ,4800.0,9800.0,9,NÃO,5000.0
6362,4990,RJ,6800.0,9800.0,19,SIM,3000.0
6363,4995,RJ,11500.0,9800.0,30,NÃO,-1700.0
6364,4997,RJ,6800.0,9800.0,19,SIM,3000.0
6365,5002,RJ,6100.0,9800.0,80,SIM,3700.0
6366,5007,RJ,18300.0,9800.0,150,NÃO,-8500.0
6367,5012,RJ,3900.0,9800.0,22,SIM,5900.0
6368,5014,RJ,3100.0,9800.0,14,SIM,6700.0
6369,5019,RJ,15000.0,9800.0,15,NÃO,-5200.0
6370,5024,RJ,5300.0,9800.0,93,SIM,4500.0
6371,5029,RJ,3900.0,9800.0,22,SIM,5900.0
6372,5031,RJ,3100.0,9800.0,14,SIM,6700.0
6373,5036,RJ,11500.0,9800.0,30,NÃO,-1700.0
6374,5041,RJ,9800.0,9800.0,120,NÃO,0.0
6375,5046,RJ,13000.0,9800.0,90,NÃO,-3200.0
6376,5048,RJ,18300.0,9800.0,150,NÃO,-8500.0
6377,5053,RJ,11500.0,9800.0,30,NÃO,-1700.0
6378,5058,RJ,3900.0,9800.0,22,SIM,5900.0
6379,5063,RJ,4500.0,9800.0,48,SIM,5300.0
6380,5065,RJ,15000.0,9800.0,15,NÃO,-5200.0
6381,5070,RJ,5300.0,9800.0,93,SIM,4500.0
6382,5075,RJ,3900.0,9800.0,22,SIM,5900.0
6383,5080,RJ,2200.0,9800.0,18,SIM,7600.0
6384,5082,RJ,11500.0,9800.0,30,NÃO,-1700.0
6385,5087,RJ,9800.0,9800.0,120,NÃO,0.0
6386,5092,RJ,13000.0,9800.0,90,NÃO,-3200.0
6387,5097,RJ,2200.0,9800.0,18,SIM,7600.0
6388,5099,RJ,11500.0,9800.0,30,NÃO,-1700.0
6389,5104,RJ,3900.0,9800.0,22,SIM,5900.0
6390,5109,RJ,4500.0,9800.0,48,SIM,5300.0
6391,5114,RJ,17500.0,9800.0,75,NÃO,-7700.0
6392,5116,RJ,5300.0,9800.0,93,SIM,4500.0
6393,5121,RJ,3900.0,9800.0,22,SIM,5900.0
6394,5126,RJ,2200.0,9800.0,18,SIM,7600.0
6395,5131,RJ,22000.0,9800.0,25,NÃO,-12200.0
6396,5133,RJ,9800.0,9800.0,120,NÃO,0.0
6397,5138,RJ,13000.0,9800.0,90,NÃO,-3200.0
6398,5143,RJ,2200.0,9800.0,18,SIM,7600.0
6399,5148,RJ,4800.0,9800.0,9,NÃO,5000.0
6400,5150,RJ,3900.0,9800.0,22,SIM,5900.0
6401,5155,RJ,4500.0,9800.0,48,SIM,5300.0
6402,5160,RJ,17500.0,9800.0,75,NÃO,-7700.0
6403,5165,RJ,4800.0,9800.0,9,NÃO,5000.0
6404,5167,RJ,3900.0,9800.0,22,SIM,5900.0
6405,5168,RJ,11500.0,9800.0,30,NÃO,-1700.0
6406,5170,RJ,1800.0,9800.0,8,NÃO,8000.0
6407,5172,RJ,2200.0,9800.0,18,SIM,7600.0
6408,5173,RJ,3900.0,9800.0,22,SIM,5900.0
6409,5177,RJ,22000.0,9800.0,25,NÃO,-12200.0
6410,5178,RJ,4500.0,9800.0,48,SIM,5300.0
6411,5180,RJ,15000.0,9800.0,15,NÃO,-5200.0
6412,5182,RJ,9000.0,9800.0,12,NÃO,800.0
6413,5183,RJ,17500.0,9800.0,75,NÃO,-7700.0
6414,5185,RJ,5300.0,9800.0,93,SIM,4500.0
6415,5187,RJ,1800.0,9800.0,8,NÃO,8000.0
6416,5188,RJ,4800.0,9800.0,9,NÃO,5000.0
6417,5190,RJ,3900.0,9800.0,22,SIM,5900.0
6418,5193,RJ,1800.0,9800.0,8,NÃO,8000.0
6419,5195,RJ,2200.0,9800.0,18,SIM,7600.0
6420,5197,RJ,11500.0,9800.0,30,NÃO,-1700.0
6421,5198,RJ,3100.0,9800.0,14,SIM,6700.0
6422,5200,RJ,22000.0,9800.0,25,NÃO,-12200.0
6423,5201,RJ,4500.0,9800.0,48,SIM,5300.0
6424,5203,RJ,15000.0,9800.0,15,NÃO,-5200.0
6425,5205,RJ,9000.0,9800.0,12,NÃO,800.0
6426,5206,RJ,17500.0,9800.0,75,NÃO,-7700.0
6427,5208,RJ,5300.0,9800.0,93,SIM,4500.0
6428,5210,RJ,1800.0,9800.0,8,NÃO,8000.0
6429,5211,RJ,4800.0,9800.0,9,NÃO,5000.0
6430,5214,RJ,11500.0,9800.0,30,NÃO,-1700.0
6431,5215,RJ,3100.0,9800.0,14,SIM,6700.0
6432,5217,RJ,4800.0,9800.0,9,NÃO,5000.0
6433,5219,RJ,3900.0,9800.0,22,SIM,5900.0
6434,5220,RJ,11500.0,9800.0,30,NÃO,-1700.0
6435,5222,RJ,6800.0,9800.0,19,SIM,3000.0
6436,5224,RJ,4500.0,9800.0,48,SIM,5300.0
6437,5225,RJ,9800.0,9800.0,120,NÃO,0.0
6438,5228,RJ,9000.0,9800.0,12,NÃO,800.0
6439,5229,RJ,17500.0,9800.0,75,NÃO,-7700.0
6440,5232,RJ,18300.0,9800.0,150,NÃO,-8500.0
6441,5233,RJ,1800.0,9800.0,8,NÃO,8000.0
6442,5236,RJ,3900.0,9800.0,22,SIM,5900.0
6443,5237,RJ,11500.0,9800.0,30,NÃO,-1700.0
6444,5243,RJ,11500.0,9800.0,30,NÃO,-1700.0
6445,5248,RJ,9800.0,9800.0,120,NÃO,0.0
6446,5253,RJ,13000.0,9800.0,90,NÃO,-3200.0
6447,5255,RJ,18300.0,9800.0,150,NÃO,-8500.0
6448,5260,RJ,11500.0,9800.0,30,NÃO,-1700.0
6449,5265,RJ,9800.0,9800.0,120,NÃO,0.0
6450,5270,RJ,13000.0,9800.0,90,NÃO,-3200.0
6451,5272,RJ,18300.0,9800.0,150,NÃO,-8500.0
6452,5277,RJ,11500.0,9800.0,30,NÃO,-1700.0
6453,5282,RJ,9800.0,9800.0,120,NÃO,0.0
6454,5287,RJ,13000.0,9800.0,90,NÃO,-3200.0
6455,5289,RJ,18300.0,9800.0,150,NÃO,-8500.0
6456,5294,RJ,11500.0,9800.0,30,NÃO,-1700.0
6457,5299,RJ,9800.0,9800.0,120,NÃO,0.0
6458,5304,RJ,13000.0,9800.0,90,NÃO,-3200.0
6459,5306,RJ,18300.0,9800.0,150,NÃO,-8500.0
6460,5311,RJ,11500.0,9800.0,30,NÃO,-1700.0
6461,5316,RJ,9800.0,9800.0,120,NÃO,0.0
6462,5321,RJ,13000.0,9800.0,90,NÃO,-3200.0
6463,5323,RJ,18300.0,9800.0,150,NÃO,-8500.0
6464,5328,RJ,11500.0,9800.0,30,NÃO,-1700.0
6465,5333,RJ,9800.0,9800.0,120,NÃO,0.0
6466,5338,RJ,13000.0,9800.0,90,NÃO,-3200.0
6467,5340,RJ,18300.0,9800.0,150,NÃO,-8500.0
6468,5345,RJ,11500.0,9800.0,30,NÃO,-1700.0
6469,5350,RJ,9800.0,9800.0,120,NÃO,0.0
6470,5355,RJ,13000.0,9800.0,90,NÃO,-3200.0
6471,5357,RJ,18300.0,9800.0,150,NÃO,-8500.0
6472,5362,RJ,11500.0,9800.0,30,NÃO,-1700.0
6473,5367,RJ,9800.0,9800.0,120,NÃO,0.0
6474,5372,RJ,13000.0,9800.0,90,NÃO,-3200.0
6475,5374,RJ,18300.0,9800.0,150,NÃO,-8500.0
6476,5379,RJ,11500.0,9800.0,30,NÃO,-1700.0
6477,5384,RJ,9800.0,9800.0,120,NÃO,0.0
6478,5389,RJ,13000.0,9800.0,90,NÃO,-3200.0
6479,5391,RJ,18300.0,9800.0,150,NÃO,-8500.0
6480,5396,RJ,11500.0,9800.0,30,NÃO,-1700.0
6481,5401,RJ,2200.0,9800.0,18,SIM,7600.0
6482,5406,RJ,22000.0,9800.0,25,NÃO,-12200.0
6483,5408,RJ,9800.0,9800.0,120,NÃO,0.0
6484,5413,RJ,13000.0,9800.0,90,NÃO,-3200.0
6485,5418,RJ,2200.0,9800.0,18,SIM,7600.0
6486,5423,RJ,1800.0,9800.0,8,NÃO,8000.0
6487,5425,RJ,2200.0,9800.0,18,SIM,7600.0
6488,5430,RJ,22000.0,9800.0,25,NÃO,-12200.0
6489,5435,RJ,9000.0,9800.0,12,NÃO,800.0
6490,5440,RJ,1800.0,9800.0,8,NÃO,8000.0
6491,5442,RJ,2200.0,9800.0,18,SIM,7600.0
6492,5447,RJ,1800.0,9800.0,8,NÃO,8000.0
6493,5452,RJ,3100.0,9800.0,14,SIM,6700.0
6494,5457,RJ,15000.0,9800.0,15,NÃO,-5200.0
6495,5459,RJ,9000.0,9800.0,12,NÃO,800.0
6496,5464,RJ,1800.0,9800.0,8,NÃO,8000.0
6497,5469,RJ,3100.0,9800.0,14,SIM,6700.0
6498,5474,RJ,3900.0,9800.0,22,SIM,5900.0
6499,5476,RJ,3100.0,9800.0,14,SIM,6700.0
6500,5481,RJ,15000.0,9800.0,15,NÃO,-5200.0
6501,5486,RJ,5300.0,9800.0,93,SIM,4500.0
6502,5491,RJ,3900.0,9800.0,22,SIM,5900.0
6503,5493,RJ,3100.0,9800.0,14,SIM,6700.0
6504,5494,RJ,6800.0,9800.0,19,SIM,3000.0
6505,5499,RJ,13000.0,9800.0,90,NÃO,-3200.0
6506,5504,RJ,2200.0,9800.0,18,SIM,7600.0
6507,5511,RJ,2200.0,9800.0,18,SIM,7600.0
6508,5516,RJ,22000.0,9800.0,25,NÃO,-12200.0
6509,5521,RJ,9000.0,9800.0,12,NÃO,800.0
6510,5528,RJ,6100.0,9800.0,80,SIM,3700.0
6511,5533,RJ,18300.0,9800.0,150,NÃO,-8500.0
6512,5538,RJ,11500.0,9800.0,30,NÃO,-1700.0
6513,5545,RJ,11500.0,9800.0,30,NÃO,-1700.0
6514,5550,RJ,9800.0,9800.0,120,NÃO,0.0
6515,5555,RJ,13000.0,9800.0,90,NÃO,-3200.0
6516,5562,RJ,17500.0,9800.0,75,NÃO,-7700.0
6517,5567,RJ,4800.0,9800.0,9,NÃO,5000.0
6518,5572,RJ,6800.0,9800.0,19,SIM,3000.0
6519,5577,RJ,11500.0,9800.0,30,NÃO,-1700.0
6520,5579,RJ,6800.0,9800.0,19,SIM,3000.0
6521,5584,RJ,6100.0,9800.0,80,SIM,3700.0
6522,5589,RJ,18300.0,9800.0,150,NÃO,-8500.0
6523,5594,RJ,3900.0,9800.0,22,SIM,5900.0
6524,5596,RJ,3100.0,9800.0,14,SIM,6700.0
6525,5601,RJ,15000.0,9800.0,15,NÃO,-5200.0
6526,5606,RJ,5300.0,9800.0,93,SIM,4500.0
6527,5611,RJ,3900.0,9800.0,22,SIM,5900.0
6528,5613,RJ,3100.0,9800.0,14,SIM,6700.0
6529,5618,RJ,11500.0,9800.0,30,NÃO,-1700.0
6530,5623,RJ,9800.0,9800.0,120,NÃO,0.0
6531,5628,RJ,13000.0,9800.0,90,NÃO,-3200.0
6532,5630,RJ,18300.0,9800.0,150,NÃO,-8500.0
6533,5635,RJ,11500.0,9800.0,30,NÃO,-1700.0
6534,5640,RJ,3900.0,9800.0,22,SIM,5900.0
6535,5645,RJ,4500.0,9800.0,48,SIM,5300.0
6536,5647,RJ,15000.0,9800.0,15,NÃO,-5200.0
